date,content,hashtags,language,coordinates,place,_hit_sos,_hit_phone,_hit_coord,_hit_addr,_hit_locw,_first_person
2023-02-06 18:44:21+00:00,Mimar sinan mahallesi atatürk bulvarı no 167 iç kapı no:9 Adıyaman/Merkez  Valilik binası karşısında yıkılan binada göçük altında arkadaşımız ve ailesi var lütfen yardım edin #deprem #Turkey #YARDIMEDİN #afadadiyaman #AFAD @RTErdogan @suleymansoylu @TC_icisleri #enkazaltındayım,"['deprem', 'Turkey', 'YARDIMEDİN', 'afadadiyaman', 'AFAD', 'enkazaltındayım']",tr,,,True,False,False,True,False,False
2023-02-06 18:44:18+00:00,"""Az önce ölen kızımı nerde buldunuz ablasıda onla aynı odada kalıyordu nolur gösterin yerini... bari onu kurtarın""  Çaresiz babanın bu sözleri içimi parçalıyor. #Turkey #enkazaltındayım #","['Turkey', 'enkazaltındayım']",tr,"Coordinates(longitude=33.5600079, latitude=36.1366449)","Place(fullName='Silifke, Mersin', name='Silifke', type='admin', country='Turkey', countryCode='TR')",True,False,True,False,False,False
2023-02-06 18:43:59+00:00,Enkazdan sesler geliyor ama kimse yok   03441120000 bunu arayip Kahramanmaraş Sütçü imam mahalesi firuze apartmanı Enkazdan ses geliyor yaralılar var acil yardım der misiniz 😭😭😭   #deprem #Turkey #Enkaz #enkazaltındayım #PrayForTurkey #AKUT #seferberlik #Kahramanmaras https://t.co/0y6vsJjZEE,"['deprem', 'Turkey', 'Enkaz', 'enkazaltındayım', 'PrayForTurkey', 'AKUT', 'seferberlik', 'Kahramanmaras']",tr,,,True,True,False,False,False,False
2023-02-06 18:43:53+00:00,"Arkadaşımıza ulaşamıyoruz uzun süredir enkaz altında olabilir, bölgede olanlar acil ulaşsın,kızın ismi Sevim Karaoğlan İskenderun Numune mah. 566. Sokak No:42   Hatay/İskenderun  #deprem #SONDAKIKA #Hatay #iskenderun #Turkey #enkazaltındayım #HelpTurkey","['deprem', 'SONDAKIKA', 'Hatay', 'iskenderun', 'Turkey', 'enkazaltındayım', 'HelpTurkey']",tr,"Coordinates(longitude=29.3397959, latitude=40.7648352)","Place(fullName='Gebze, Türkiye', name='Gebze', type='city', country='Turkey', countryCode='TR')",True,False,True,True,False,False
2023-02-06 18:43:35+00:00,enkaz altındayım Hatay'dayim şarjım 3 nefes alamıyorum annem ses vermiyor öldu galiba lütfen yay bunu Ekinci Mah. İnönü Cad. B Blok 3. Kat nefes alamıyorum yardum edin #Turkey #enkazaltındayım #deprem #SONDAKIKA #Hatay #depremhatay,"['Turkey', 'enkazaltındayım', 'deprem', 'SONDAKIKA', 'Hatay', 'depremhatay']",tr,,,True,False,False,True,False,True
2023-02-06 18:43:33+00:00,#deprem #DEPREMOLDU #Turkey #enkazaltındayım #Hatay #AFADGAZİANTEP #AFAD @OguzhanUgur @AFADBaskanlik @DepremDairesi  @haluklevent  @ahbap  BURADA MAHSUR İNSANLAR VAR VE YARDIM ULAŞMAMIŞ LÜTFEN YAYIN.HAYAT KURTARIN.  KANATLI MAH. EMEL APT. 19 MAYIS CAD HATAY,"['deprem', 'DEPREMOLDU', 'Turkey', 'enkazaltındayım', 'Hatay', 'AFADGAZİANTEP', 'AFAD']",tr,,,True,False,False,True,False,False
2023-02-06 18:42:42+00:00,Mehmet akif mahallesi 503 sokak no1 Büyükaslan apartmanı  Adıyaman merkez 21 dairelik bina. Kuzu ailesinden haber alınamıyor. Yardım edin. #AFAD #deprem #Turkey #adıyaman #deprem #earthquake #enkazaltındayım #HalukLevent #afadadiyaman  @AFADAdiyaman   @AFADBaskanlik,"['AFAD', 'deprem', 'Turkey', 'adıyaman', 'deprem', 'earthquake', 'enkazaltındayım', 'HalukLevent', 'afadadiyaman']",tr,,,True,False,False,True,False,False
2023-02-06 18:42:34+00:00,YAVUZ SELİM MAH. 509 SK. 8 5 GÖLBAŞI 2  Ecem apartman   Yardım lazım kimse yok  #Hatay #earthquake #deprem #adiyamandeprem @AFADAdiyaman @AFADBaskanlik,"['Hatay', 'earthquake', 'deprem', 'adiyamandeprem']",tr,,,True,False,False,True,False,False
2023-02-06 18:42:12+00:00,YAVUZ SELİM MAH. 509 SK. 8 5 GÖLBAŞI 2  Ecem apartman   Yardım lazım kimse yok  #Hatay #earthquake #deprem #adiyamandeprem @AFADAdiyaman @AFADBaskanlik #PrayForTurkey,"['Hatay', 'earthquake', 'deprem', 'adiyamandeprem', 'PrayForTurkey']",tr,,,True,False,False,True,False,False
2023-02-06 18:41:42+00:00,Antakya Atatürk caddesinde ovalı apartmanından bu minik bebeğimiz sapasağlam çıkmış ama apartman önünden kaybolmuş. Allah aşkına acil RT edin sizde paylaşın çokça. Allah'ın izniyle hemen bulunur.   Ailesinin iletişim numarası: 0532 657 7625   #deprem #Turkey #Hatay #seferberlik https://t.co/Qpuy0Q4jqI,"['deprem', 'Turkey', 'Hatay', 'seferberlik']",tr,,,True,True,False,True,False,False
2023-02-06 18:41:18+00:00,Sanliurfa ertuğrul gazi https://t.co/J2Usyvrvdf.yagmur  apt no 12 Acil yardim enkaz altindayiz hala cikamadik apartman her gecen saniye catliyo ve yikiliyo nolur yardim edin nolurrrrr  #deprem #Turkey #Hatay #enkazaltındayım #earthquake #ENKAZALTİNDAYİM #sanlıurfadeprem,"['deprem', 'Turkey', 'Hatay', 'enkazaltındayım', 'earthquake', 'ENKAZALTİNDAYİM', 'sanlıurfadeprem']",tr,,,True,False,False,True,False,False
2023-02-06 18:41:09+00:00,Hatay Kırıkhan Şehit Erdoğan Karaoğlu cd Adliye sokak PTT yanı gri binanın içinde hamile kadın ni adam ve 6 yaşında çocuk 14 saattir enkaz altında lütfen acil yardım.. #deprem #Turkey #enkazaltındayım #AFAD #Hatay #babalatv #HalukLevent #HelpTurkey @OguzhanUgur @haluklevent,"['deprem', 'Turkey', 'enkazaltındayım', 'AFAD', 'Hatay', 'babalatv', 'HalukLevent', 'HelpTurkey']",tr,,,True,False,False,True,False,False
2023-02-06 18:40:55+00:00,"“O Ummah of Muhammad. The situation is very bad, there is no one to help us…” 😥😥😥😥  A #Syrian man pleads with the Muslim world after the devastating earthquake that has killed 1600 people in #Turkey and #Syria.  #deprem #PrayforSyria #PrayForTurkey https://t.co/7WIZv3MpGl","['Syrian', 'Turkey', 'Syria', 'deprem', 'PrayforSyria', 'PrayForTurkey']",en,,,True,False,False,True,False,False
2023-02-06 18:40:30+00:00,Mehmet akif mahallesi 503 sokak no1 Büyükaslan apartmanı  Adıyaman merkez 21 dairelik bina. Kuzu ailesinden haber alınamıyor. Yardım edin. #AFAD #deprem #Turkey #adıyaman #deprem #earthquake #enkazaltındayım #HalukLevent #afadadiyaman @AFADAdiyaman @AFADBaskanlik @AFADBaskanlik,"['AFAD', 'deprem', 'Turkey', 'adıyaman', 'deprem', 'earthquake', 'enkazaltındayım', 'HalukLevent', 'afadadiyaman']",tr,,,True,False,False,True,False,False
2023-02-06 18:40:19+00:00,Acil yardım ! Arkadaşlar herkese ulaştıralım rt  yapalım yayılsın  Adres : 13 Şubat Hayrullah mahallesi Özdemir apartmanı eşim ve ailesi enkaz altında kimse yok ve hayattalar  onikişubat K.Maraş  #deprem #Turkey #Kahramanmarasdeprem   #YardımCağrısı #enkazaltındayım,"['deprem', 'Turkey', 'Kahramanmarasdeprem', 'YardımCağrısı', 'enkazaltındayım']",tr,,,True,False,False,False,True,True
2023-02-06 18:39:29+00:00,Daha önce paylaştığım apartman çok acil yardım gerekiyor çok acil #deprem #Turkey #earthquake #enkazaltındayım #ENKAZALTİNDAYİM #HalukLevent @AFADBaskanlik @AFADAdiyaman @Alkolikyorumlar @sports1hds @bbosports @OguzhanUgur @haluklevent https://t.co/2K8O7LlFZN,"['deprem', 'Turkey', 'earthquake', 'enkazaltındayım', 'ENKAZALTİNDAYİM', 'HalukLevent']",tr,,,True,False,False,True,False,False
2023-02-06 18:39:27+00:00,emlakbank evleri 1. kısım  cebrail mah. hatay/antakya sude gösterir kemal gösterir oya gösterir ulaşamıyoruz lütfen yardım edin #deprem #antakyadeprem #Hatay #Turkey,"['deprem', 'antakyadeprem', 'Hatay', 'Turkey']",tr,,,True,False,False,True,False,False
2023-02-06 18:39:22+00:00,Kuzenim Hatice Ağırdil 3 çocuğuyla birlikte şu an enkaz altında. Hala haber alamadık. Lütfen Yardım edin.    İsmetpaşa mahallesi hükümet caddesı yenişehir apt kat 5 no 9 Dulkadiroğlu K. Maraş @AFADBaskanlik #deprem #earthquake #HalukLevent #MARAS,"['deprem', 'earthquake', 'HalukLevent', 'MARAS']",tr,,,True,False,False,True,False,False
2023-02-06 18:39:16+00:00,#deprem #enkazaltındayım #earthquake #Gölcük #OguzhanUgur #SONDAKIKA #Celalsengör #Kahramanmaras #Hatay @OguzhanUgur çok acil enkaz altındalar yardım bekliyorlar Yunus Emre mahallesi Aslı sokak Çağdaş Kent Kuyumcu apartmanı B Blok  1.kat Elbistan/Kahramanmaraş,"['deprem', 'enkazaltındayım', 'earthquake', 'Gölcük', 'OguzhanUgur', 'SONDAKIKA', 'Celalsengör', 'Kahramanmaras', 'Hatay']",tr,,,True,False,False,True,False,False
2023-02-06 18:39:13+00:00,"04:00’ dan beri arkadaşım Mustafa Hartlap ve ailesine ulaşamıyoruz, göçük altındalar lütfen yardım edin! Adres;  Yaşar pastanesi arka tarafı gözde apartmanı 1. Blok kat 1 no 4 onikişubat Kahramanmaraş  #enkazaltındayım #HalukLevent #AFAD #ACİL #ohal #Turkey #Kahramanmaras","['enkazaltındayım', 'HalukLevent', 'AFAD', 'ACİL', 'ohal', 'Turkey', 'Kahramanmaras']",tr,,,True,False,False,True,True,False
2023-02-06 18:38:46+00:00,Şuanda enkaz altındalar yardım bekliyorlar lütfen yardim edin! Miyase Kızılkaya  Huriye Kızılkaya  Elif emine esra Kızılkaya Yardim bekliyorlar Konum: turgut reiz mah. Hastane cad. No 10 Adıyaman Merkez #deprem #enkazaltındayım #afadadiyaman #AFAD #Turkey #ENKAZALTİNDAYİM #YARDIM https://t.co/qvz4qHBGWO,"['deprem', 'enkazaltındayım', 'afadadiyaman', 'AFAD', 'Turkey', 'ENKAZALTİNDAYİM', 'YARDIM']",tr,,,True,False,False,True,True,False
2023-02-06 18:38:43+00:00,Adıyaman merkez Atatürk bulvarı  sümerevler mahallesi no 82 özge apartmani  ÜMMÜHAN KUZU hâlâ göçük altında acil çalışma gelmesi gerekiyor #adiyamandeprem #AFAD #Turkey #ohal #earthquakeinturkey #sanliurfa #ENKAZALTİNDAYİM #Elbistan #Malatya #nurdagi #Turkiye #DEPREMOLDU,"['adiyamandeprem', 'AFAD', 'Turkey', 'ohal', 'earthquakeinturkey', 'sanliurfa', 'ENKAZALTİNDAYİM', 'Elbistan', 'Malatya', 'nurdagi', 'Turkiye', 'DEPREMOLDU']",tr,,,True,False,False,True,False,False
2023-02-06 18:37:59+00:00,Sınıf arkadaşım Mislina Çoban annesi Tuğba Çoban babası Muttalip Çoban ulaşamıyoruz yardım edin Yirmiikigün mahallesi 91047. sokak  özğan sitesi C blok no16 kapi no 3  12 subat Kahramanmaras #deprem #Kahramanmaras #Turkey @AFADBaskanlik @haluklevent #AFAD,"['deprem', 'Kahramanmaras', 'Turkey', 'AFAD']",tr,,,True,False,False,True,False,False
2023-02-06 18:37:57+00:00,@RTErdogan Yeter artık çok korkuyoruz biri bizi alsın kimse yardımcı olmayıyor babam yaşlı koah hastası yardım edin bizi güvenli bölgeye götürsünler araç bulamadık taksi aradım açmadılar bize su ve güvenli yer lazım malatya fırat mah kuzey sokak  #deprem #Turkey #Malatya,"['deprem', 'Turkey', 'Malatya']",tr,,,True,False,False,True,False,True
2023-02-06 18:37:53+00:00,Hatay antakya maşuklu Mahallesi nergis Sokak 17 A  Arkadaşlar sabah 4 ten beridir canım çıkıyor lütfen hala sesleri geliyor 4 kişi aileler yalvarırım yardım edin yayalım her tarafa aç susuz 17 saattir ordalar lütfen duyurun gören olur lütfen  #deprem #Turkey #Hatay #HelpTurkey,"['deprem', 'Turkey', 'Hatay', 'HelpTurkey']",tr,,,True,False,False,True,False,False
2023-02-06 18:37:31+00:00,Kavaslı cafdesi odabası mahallesi artemis apt nuri simge market arkası ANTAKYA #HATAY #deprem #Yardımedin #Turkey #Enkaz #enkazaltındayım Lütfen yardım edin dün geceden beri enkaz altında arkadaşımız kızıyla birlikteeeeee lütfen paylaşın.,"['HATAY', 'deprem', 'Yardımedin', 'Turkey', 'Enkaz', 'enkazaltındayım']",tr,,,True,False,False,True,False,False
2023-02-06 18:37:30+00:00,#deprem #gaziantep #afad #yardım #ohal #HAARP #Turkey #YardımCağrısı #Gaziantepbelediyesi  lütfen yardım edin arkadaşımın annesi ve ablası dün geceden beri 😞 https://t.co/8qzdzqUdZM,"['deprem', 'gaziantep', 'afad', 'yardım', 'ohal', 'HAARP', 'Turkey', 'YardımCağrısı', 'Gaziantepbelediyesi']",tr,"Coordinates(longitude=28.6321043, latitude=40.8027337)","Place(fullName='İstanbul, Türkiye', name='İstanbul', type='city', country='Turkey', countryCode='TR')",True,False,True,False,False,False
2023-02-06 18:37:17+00:00,LUTFEN YARDIM EDIN HATAY ARMUTLU MAHALLESI BUCAK SOKAK TUKAÇ APARTMANI #deprem #hatay #Turkey  HatayıÖlüme TerkEtmeyin https://t.co/z53bP2xeOT,"['deprem', 'hatay', 'Turkey']",tr,,,True,False,False,True,False,False
2023-02-06 18:37:04+00:00,#deprem #Hatay  #ohal  #Turkey  #enkazaltındayım  #ENKAZALTİNDAYİM  Gündüz mahallesi Ziyapaşa sokak papatya apartmanı no 43 Hatay/Kırkhan Enkaz altında canlar var en son sabah ses verdiler lütfen yardım edin,"['deprem', 'Hatay', 'ohal', 'Turkey', 'enkazaltındayım', 'ENKAZALTİNDAYİM']",tr,,,True,False,False,True,False,False
2023-02-06 18:35:12+00:00,EKİNCİLER MAHALLESİ GÜNEŞ SOKAK İBRAHİM ELİF APARTMANI/Antakya  Kuzenim ve ailesi enkaz altında. Yardım gitmiyor. Binadan sesler geliyor daha da geç olmadan yardım edin lütfen yalvarıyorum bir şeyler yapın. #earthquake #ENKAZALTİNDAYİM #deprem #HalukLevent #PrayForTurkey #antakya,"['earthquake', 'ENKAZALTİNDAYİM', 'deprem', 'HalukLevent', 'PrayForTurkey', 'antakya']",tr,,,True,False,False,True,False,False
2023-02-06 18:35:09+00:00,@jkmentality Hatay cumhuriyet mahallesi mümtaz apt lütfen yardım gönderin arkadaşım ölüyor lütfen. Nolur #deprem #Turkey #SONDAKIKA @OguzhanUgur @gutitoli yardım edin neolır,"['deprem', 'Turkey', 'SONDAKIKA']",tr,,,True,False,False,True,False,False
2023-02-06 18:35:06+00:00,"İrfan sofrasi sokak atakan apartmanı kat 4 no 9   Battalgazi/Malatya   Elanur keklik , Amine keklik, şeval keklik, Nurşen keklik   Arkadaşımıza sabahtandir ulaşamıyoruz lütfen yardım edin enkaz altındalar yalvarıyorum bu haberi görün ulaştırın   #Turkey #seferberlik #deprem #ohal","['Turkey', 'seferberlik', 'deprem', 'ohal']",tr,,,True,False,False,True,False,False
2023-02-06 18:34:49+00:00,Semra Oymak Çoban ve Ahmet Çoban  Yenişehir Mahallesi Cumhuriyet Bulvarı No 8 Kiraz Apartmanı B Blok Kat 2 Daire 4 Dulkadiroğlu KAHRAMANMARAŞ Enkaz altındalar acil yardım lütfenn #deprem #ohal #Hatay #nurdagi #Turkey #enkazaltındayım #seferberlik #HalukLevent,"['deprem', 'ohal', 'Hatay', 'nurdagi', 'Turkey', 'enkazaltındayım', 'seferberlik', 'HalukLevent']",tr,,,True,False,False,True,False,False
2023-02-06 18:34:39+00:00,YARDİM EDEN KİMSE YOK NOLUR YARDIM EDİN İsmetpaşa mah. Milli egemenlik CAD. Emek apt Kahramanmaraş  hala yardım gelmedi enkaz altında yakınlarımız var lütfen yardım edin  #Turkey #ohal #ENKAZALTİNDAYİM #deprem #deprem #DEPREMOLDU,"['Turkey', 'ohal', 'ENKAZALTİNDAYİM', 'deprem', 'deprem', 'DEPREMOLDU']",tr,,,True,False,False,True,False,False
2023-02-06 18:34:32+00:00,Akrabalarim enkazin altinda lutfen yardim edin Cay mahallesi Ataturk bulvari no:12 bilgin apartmani Iskenderun Hatay #deprem #iskenderun #Turkey https://t.co/bl8oybUn7i,"['deprem', 'iskenderun', 'Turkey']",tr,,,True,False,False,True,False,False
2023-02-06 18:33:55+00:00,Cebrail Mahallesi Kapıcı Kümbet sokak Güçlü apartmanı Antakya/ Hatay bina çökmüş enkaz altında insanlar var enkazdan çıkarmaya yardım eden kimse yok ACİL yardım edin!!! (Yakınım için) Retweet atarsanız daha hızlı yayılır @AFADBaskanlik #Turkey #deprem #Enkaz #afaddeprem #ACİL,"['Turkey', 'deprem', 'Enkaz', 'afaddeprem', 'ACİL']",tr,,,True,False,False,True,False,False
2023-02-06 18:33:40+00:00,Yeşilyurt mahallesi 2113.sokak saadet apartmanı adıyaman bir arkadaşımın komşusunun ikiz çocukları enkaz altında  yardım edin #deprem #Turkey #adıyaman #HalukLevent,"['deprem', 'Turkey', 'adıyaman', 'HalukLevent']",tr,,,True,False,False,True,False,False
2023-02-06 18:33:39+00:00,Antakya EKİNCİLER MAHALLESİ GÜNEŞ SOKAK İBRAHİM ELİF APARTMANI   Yardım yok lütfen yardım edin. AFAD GİTMEDİ. Lütfen yardım edin. Binadan sesler geliyor hala yaşayanlar var.  #Turkey #antakya #ohal #DEPREMOLDU #antakyaafad #deprem #ben #yardım,"['Turkey', 'antakya', 'ohal', 'DEPREMOLDU', 'antakyaafad', 'deprem', 'ben', 'yardım']",tr,,,True,False,False,True,False,True
2023-02-06 18:33:31+00:00,Hala bir ekip yok 17 saattir içerde bekliyorlar ‼️HATAY ANTAKYA GAZİ MH ADNAN MEMDERES CD CEMİL ÇAPAR APT‼️ 100e yakın insan var binada sesleri duyuluyor zamanla yarışıyorlar yardım edin  @afadhatay  @afadbaskanlik #deprem #Turkey #hataydeprem #hatay #PrayForTurkey  @BabalaTv,"['deprem', 'Turkey', 'hataydeprem', 'hatay', 'PrayForTurkey']",tr,,,True,False,False,True,False,False
2023-02-06 18:33:27+00:00,Odabaşı mahallesi Gürses sokak no3 prestij asi apartmanı kat 2 daire 12 ANTAKYA HATAY Aykut Yerlikaya  Tuba Yerlikaya Lütfen yardım edin  #deprem #hataydeprem #Hatay #Turkey @AFADBaskanlik #HatayValiliği @DepremDairesi #AFAD @ahbap @ahbaphatay,"['deprem', 'hataydeprem', 'Hatay', 'Turkey', 'HatayValiliği', 'AFAD']",tr,,,True,False,False,True,False,False
2023-02-06 18:31:54+00:00,🥺Arkadaşlar sanırım ölüyorum nefes alamıyorum ses de yok hakkınızı helal edin 😢  Ekinci Mah. İnönü Cad. B Blok 3. Kat  #deprem #enkazaltındayım #afaddeprem #AFAD #Turkey #PrayForTurkey #DEPREMOLDU #ENKAZALTİNDAYİM #PrayForTurkey #SONDAKIKA #yardım  #Enkaz,"['deprem', 'enkazaltındayım', 'afaddeprem', 'AFAD', 'Turkey', 'PrayForTurkey', 'DEPREMOLDU', 'ENKAZALTİNDAYİM', 'PrayForTurkey', 'SONDAKIKA', 'yardım', 'Enkaz']",tr,,,True,False,False,True,False,False
2023-02-06 18:31:18+00:00,"LUTFEN AMA LUTFEN YARDIM EDIN GÖÇÜK ALTINDALAR Şeyma zincir, annesi ve babası Ismetpasa mahallesi 36002. sokak gözde apartmanı Dulkadiroğlu/Kahramanmaraş  @DepremDairesi @buyuksehirkm #deprem #Turkey #enkazaltındayım #ENKAZALTİNDAYİM #seferberlik #Kahramanmaras","['deprem', 'Turkey', 'enkazaltındayım', 'ENKAZALTİNDAYİM', 'seferberlik', 'Kahramanmaras']",tr,,,True,False,False,True,False,False
2023-02-06 18:31:15+00:00,"Kartal ve çevre ilçelerdeki herkesi depremzedelere kan bağışında bulunmaları için Burak Bora Anadolu Lisesine davet ediyoruz. Sen de kan ver, can ver. #kanvercanver #SONDAKIKA #deprem #acil #kizilay #kanbagisi  #bbal #PrayForTurkey #Turkey #Afet #13Şubat","['kanvercanver', 'SONDAKIKA', 'deprem', 'acil', 'kizilay', 'kanbagisi', 'bbal', 'PrayForTurkey', 'Turkey', 'Afet', '13Şubat']",tr,"Coordinates(longitude=29.19285636714441, latitude=40.9153098447087)","Place(fullName='Burak Bora Anadolu Lisesi', name='Burak Bora Anadolu Lisesi', type='poi', country='Turkey', countryCode='TR')",True,False,True,False,False,False
2023-02-06 18:30:53+00:00,"Alevler mahallesi, 2. Sokak, NURAN Apartmanı, Antakya- Hatay  AYSİMA OK Kayıptır. Sabahtan beri haber alınamadı 0534 209 1600 Acil!!!! @AFADBaskanlik @ahbap @DepremDairesi @haluklevent #deprem #Turkey #nurdagi #ohal #ENKAZALTİNDAYİM","['deprem', 'Turkey', 'nurdagi', 'ohal', 'ENKAZALTİNDAYİM']",tr,,,True,True,False,True,False,False
2023-02-06 18:30:28+00:00,Göçük altındalar! Arama kurtarma yok  Lütfen yardım edin Mustafa kemal mahallesi ibrahim karaoglanoglu cad 142/5İSKENDERUN HATAY #deprem #Turkey #ohal #Hatay #nurdagi  #HalukLevent #seferberlik #İstanbul,"['deprem', 'Turkey', 'ohal', 'Hatay', 'nurdagi', 'HalukLevent', 'seferberlik', 'İstanbul']",tr,,,True,False,False,True,False,False
2023-02-06 18:30:08+00:00,"ACIL!!!! LUTFEN PAYLASIN!!!! HALA HABER ALINAMIYOR !!!  MALATYA , ZAFER MAHALLESI , MEHMET BUYRUK CADDESI, HAKIMBEY APARTMANI 2.KAT AZERBAYCANLI 4 OGRENCI HABER ALINAMIYOR !!!! #deprem #Turkey #Hatay #enkazaltındayım #HalukLevent","['deprem', 'Turkey', 'Hatay', 'enkazaltındayım', 'HalukLevent']",tr,,,True,False,False,True,False,False
2023-02-06 18:30:03+00:00,HALA EKİPLER GELMEDİ NOLUR YARDIM EDİN!!!!! İsmetpaşa mah. Milli egemenlik CAD. Emek apt Kahramanmaraş  hala yardım gelmedi enkaz altında yakınlarımız var lütfen yardım edin #deprem #Turkey #Kahramanmaras,"['deprem', 'Turkey', 'Kahramanmaras']",tr,,,True,False,False,True,False,False
2023-02-06 18:30:03+00:00,General Sükrü Kanatl Mah.Atatürk Cad. Çag Apartmani ANTAKYA EMEL SEN ALANDA ARAMA KURTARMA EKiBi YOK YAKINLARINDA BIRINE ULASSAK BiLE KiMSE YARDIMCI OLAMIYOR ENKAZDAN BAGIRANLAR VAR ACIL YARDIM @pqueenn @KendineMuzisyen @haluklevent @ahbap #deprem #Turkey #Hatay #earthquake,"['deprem', 'Turkey', 'Hatay', 'earthquake']",tr,,,True,False,False,True,False,False
2023-02-06 18:30:00+00:00,"Sarıgül sitesi melek hatun apt 544 sokak iskenderun/Hatay adresinde, ❗️❗️enkaz altında 4 tane akrabamız kaldı, haber alamıyoruz. Lütfen yardım edin❗️❗️ #earthquake #deprem #HalukLevent @haluklevent @ahbap","['earthquake', 'deprem', 'HalukLevent']",tr,,,True,False,False,True,False,False
2023-02-06 18:30:00+00:00,SÜMEREVLER MAH. 1707 SK. NO: 22 IC KAPI NO: 9 MERKEZ / ADIYAMAN arkadaşımız Kürşat Çetin ve kardeşleri enkaz altında sesleri duyuluyor lütfen yardım edin 🙏🏼🥹 #deprem #Turkey #enkazaltındayım #ENKAZALTİNDAYİM #PrayForTurkey #adıyaman #diyarbakır @YildizzTilbee @haluklevent,"['deprem', 'Turkey', 'enkazaltındayım', 'ENKAZALTİNDAYİM', 'PrayForTurkey', 'adıyaman', 'diyarbakır']",tr,,,True,False,False,True,False,False
2023-02-06 18:29:58+00:00,"@astrologelvan @ahbap @haluklevent Damir şahutoğlu, velide şahutoğlu, ismail şahutoğlu. 16 saattir enkazın altındalar. Afad ekibi yönlendirebilen yönlendirsin. Güzelburç mahallesi cabir ağa sok. no.40 antakya/hatay Lütfen paylaşın teyitli . Yardım lazım  #Hatay #Turkey #deprem","['Hatay', 'Turkey', 'deprem']",tr,,,True,False,False,True,False,False
2023-02-06 18:29:43+00:00,Antakya hatay küçükdalyan mahallesi zeytin sokak +90 554 645 39 36 Gülcan toplan ulaşan kişilerin bu numarayı acil olarak araması lazım deprem olduğu andan beri ulaşılamıyor lütfen yardımcı olun #DEPREMOLDU #depremdiyarbakır #ohal #Hatay #Turkey,"['DEPREMOLDU', 'depremdiyarbakır', 'ohal', 'Hatay', 'Turkey']",tr,,,True,False,False,True,False,False
2023-02-06 18:29:21+00:00,ACİL YARDIM      ŞEKEROBA MAHALLESİ HOCA AHMET YESEVİ CADDESİ NO 39 TÜRKOĞLU/KAHRAMANMARAŞ (YAKUP GÜNEŞ)       #acil #deprem #AFAD #enkazaltındayım #Turkey #earthquake #HelpTurkey #AKUT #enkaz #nurdagi #YardımCağrısı #seferberlik #PrayForTurkey #ohal,"['acil', 'deprem', 'AFAD', 'enkazaltındayım', 'Turkey', 'earthquake', 'HelpTurkey', 'AKUT', 'enkaz', 'nurdagi', 'YardımCağrısı', 'seferberlik', 'PrayForTurkey', 'ohal']",tr,,,True,False,False,True,False,False
2023-02-06 18:29:10+00:00,Acil yardım 7 kişi enkaz altında  En son saat 16 gibi kurtarın diye ses alınmış fatih kincir ses veren kişi şuan bölgede kimse yok yardım lutfen  33016. sokak nur apartmani kat 1 no:2 Hayrullah Mah/ Onikişubat/Kahramanmaraş #deprem #Turkey #enkazaltındayım,"['deprem', 'Turkey', 'enkazaltındayım']",tr,,,True,False,False,True,False,False
2023-02-06 18:28:42+00:00,Antakya odabasi mah kanguru sok ozgur apartmani migros karsisi  Eda Yıldız Ulaşılamıyor. Çok acil #deprem #antalya #Hatay #Turkey #enkazaltındayım @AFADBaskanlik,"['deprem', 'antalya', 'Hatay', 'Turkey', 'enkazaltındayım']",tr,,,True,False,False,True,False,False
2023-02-06 18:27:09+00:00,@haluklevent Hatay Antakya derince mahallesi yurt sokak ACİL YARDIM GEREKIYOR ERZAK COK AZ HAVA COK SOGUK YARDIM EDIN LUTFEN HatayıÖlüme TerkEtmeyin #deprem #Turkey #Hatay #hatayacil,"['deprem', 'Turkey', 'Hatay', 'hatayacil']",tr,,,True,False,False,True,False,False
2023-02-06 18:26:18+00:00,Bilal Yılmazlar GENERAL ŞÜKRÜ KANATLI MAH.KARA TAHİR SK.ÇELİK APT.SİTESİ NO:1/9 ANTAKYA/HATAY. Enkaz altında olduğu bilgisi geldi... Lütfen yardım edin... #HatayYardımBekliyo #deprem #Turkey #enkazaltındayım,"['HatayYardımBekliyo', 'deprem', 'Turkey', 'enkazaltındayım']",tr,,,True,False,False,True,False,False
2023-02-06 18:26:12+00:00,"ACİLL!!!!! YUNUS EMRE MAHALLESİ 14542 SOKAK OSMANİYE  YİYECEK,İÇECEK,ŞARJ ALETİ,BEBEK MAMASI,BEBEK BEZİ,BATTANİYE AÇIK ALANDALAR AMA ÇIKAMIYORLAR YOLLAR KAPALI  acil destek #deprem #Turkey #AFAD #seferberlik @haluklevent @jkmentality @belalcaggins @JrokezFTW @grahamlicc","['deprem', 'Turkey', 'AFAD', 'seferberlik']",tr,,,True,False,False,True,False,False
2023-02-06 18:24:50+00:00,HATAY/ANTAKYA Atatürk cad. General Şükrü Kanatlı mah. Nazik apt. Kat:3 No:5 0544 643 7988 3 arkadaşımız göçük altında şu an. Lütfen yardım edin.. #hataydepremi #hatayantakya #DEPREMOLDU #deprem #enkazaltındayım #Enkaz #Turkey https://t.co/GOmN3rxZlT,"['hataydepremi', 'hatayantakya', 'DEPREMOLDU', 'deprem', 'enkazaltındayım', 'Enkaz', 'Turkey']",tr,,,True,True,False,True,False,False
