id,event,source,text,lang,lang_conf,class_label,_sos,_flood,_need,_haz
3095,disaster_events,drd-figureeight-multimedia,"Hello please help us, we are in croix des bouquets Rue Fort Dargout ( street ) we don't have food or water, we are in the streets, we have sick people with us, we need help please",en,1.0,requests_or_needs,True,False,False,False
592595002645053440,2015_nepal_earthquake,crisisnlp-volunteers,@thescript my country Nepal has been hit by a massive earthquake.3500 have died and many r still trapped.Please help us #NepalEarthquake,en,,not_humanitarian,True,False,False,True
592125393542381568,2015_nepal_earthquake,crisisnlp-volunteers,"Nepal earthquake: Hundreds die, many feared trapped - BBC News http://t.co/cnUp8a7m8b",en,,not_humanitarian,True,False,False,True
233094372164513792,2012_philipinnes_floods,crisislext26,RT @aybhiepots: @kornflakes600 @Yassizzle  BULACAN FLOOD VICTIMS THEY NEED HELP :( Please RT this . Thanks guys . #rescuePH #reliefPH,en,1.0,donation_and_volunteering,True,False,False,True
591920256739909632,2015_nepal_earthquake,crisisnlp-volunteers,Mega earthquake hits Kathmandu. Everyone from everywhere whatever you can Please help  #help #Nepal #earthquakeNepal  http://t.co/PLYA4EVZfz,en,,sympathy_and_support,True,False,False,True
511424949463318528,2014_mexico_hurricane-odile,crisisnlp-cf,Prayers go out to my brother in law and his wife stuck in cabo after hurricane odile. So crazy.,en,,sympathy_and_support,True,False,False,True
295792371512250368,2013_queensland_floods-ontopic,crisislext6,"Remember, if you need help, just ask. We're all in this together. #bigwet",en,1.0,not_humanitarian,True,False,False,False
591992454728912896,2015_nepal_earthquake,crisisnlp-volunteers,"@SushmaSwaraj Dr. Deepu 23 and his two friends from kozhikkodu, kerala untraceable in Kathmandu since quake. Please help. his no. 9809333922",en,,requests_or_needs,True,False,False,False
783716476184203264,disaster_events,aidr_system,"""Being stuck inside with no electricity with the guy i like is going to be great! #HurricaneMatthew""",en,,not_humanitarian,True,False,False,False
909457585513910272,hurricane_irma,crisismmd,RT @FCN2go: Six manatees rescued from Melbourne pond after being trapped by Hurricane Irma https://t.co/2NVN5yvBjJ https://t.co/HrgMpnaqtN,en,,donation_and_volunteering,True,False,False,True
3140,disaster_events,drd-figureeight-multimedia,"We - in Pelerin 4 - need help because we have no water, no food. My friends please don't let us die of hunger.",en,1.0,requests_or_needs,True,False,False,False
3856,disaster_events,drd-figureeight-multimedia,"Yes, I need help because I am a survivor. That would be very good for me. Please.",en,1.0,requests_or_needs,True,False,False,False
511434705426984960,2014_mexico_hurricane-odile,crisisnlp-cf,"Wow, coworker of mine got stuck in that Hurricane down in Cabo, said people who worked there left them all behind, looters everywhere",en,,missing_and_found_people,True,False,False,True
511437001740914688,2014_mexico_hurricane-odile,crisisnlp-cf,"RT @botiMX: To all my friends around the world, Cabo has been struck by hurricane Odil, help us build it back #helpcabo http://t.co/Znt1lzpâ€¦",en,,donation_and_volunteering,True,False,False,True
3316,disaster_events,drd-figureeight-multimedia,"In Santo 16 we have no food, help us, we're hungry",en,1.0,requests_or_needs,True,False,False,False
592593193146814464,2015_nepal_earthquake,crisisnlp-volunteers,At least 7 Brits trapped on Everest after Nepal earthquake http://t.co/C3E1CAEFIW,en,,requests_or_needs,True,False,False,True
508335812745121792,2014_pakistan_floods,crisisnlp-cf,RT @doctoratlarge: Indian army helps Kashmiris trapped in flood while Hurriyat leaders abscond - proving that the only religion you can depâ€¦,en,1.0,missing_and_found_people,True,False,False,True
2692,disaster_events,drd-figureeight-multimedia,We are here in Delmas 33. We need help - we are hungry and thirsty please help us. Thank you,en,1.0,requests_or_needs,True,False,False,False
592590325236957184,2015_nepal_earthquake,crisisnlp-volunteers,"MT @SushmaSwaraj my uncle is in kathmandu, trapped, suffers from jaundice, chest infection, diabetes. his number 0097714256014 #NepalQuake",en,,requests_or_needs,True,False,False,False
921905514258358274,hurricane_maria,crisismmd,Help us fill the truck for Puerto Rico hurricane relief! https://t.co/Gcy7n6Nt0w,en,,donation_and_volunteering,True,False,False,True
511459422070009856,2014_mexico_hurricane-odile,crisisnlp-cf,We are a community @diamondresorts - Please help us provide emergency relief to those impacted in Baja Sur. #odile. http://t.co/FIRX5VSpWy,en,,donation_and_volunteering,True,False,False,False
3368,disaster_events,drd-figureeight-multimedia,"NO location : we need food, water, tents, diapers, cookies, sugar, please help us.",en,1.0,requests_or_needs,True,False,True,False
1012,disaster_events,drd-figureeight-multimedia,"I need to call my family abroad to let them know that im alive. i dont have the means to do so, please help me",en,1.0,requests_or_needs,True,False,False,False
511456442893627392,2014_mexico_hurricane-odile,crisisnlp-cf,"Please help our client Flora Farms and their 150 employees, many who have sadly lost their homes in Hurricane Odile. http://t.co/Y7CSOU4v59",en,,infrastructure_and_utilities_damage,True,False,False,True
10266,disaster_events,drd-figureeight-multimedia,"Please I was accept the university of quebec, the person who maintain to me died in the earthquake of January 12, 2010, please help me so that I can finish the study. Thank you.",en,1.0,requests_or_needs,True,False,False,True
8433,disaster_events,drd-figureeight-multimedia,"The Location where we are has nothing, a bag of water no matter the size will help us, please come and visit so you can see.",en,1.0,requests_or_needs,True,False,False,False
232765387731787776,2012_philipinnes_floods,crisislext26,"#rescuePH “@CESC_1213: PLEASE HELP US SEEK RESCUE FOR OUR FRIEND!:( Jaja Vigilia, 09159166833, #3 Sampaguita St. IVC Marikina City",en,1.0,affected_individual,True,False,False,False
4776,disaster_events,drd-figureeight-multimedia,"WE are in Belair, we want to thank PAM, but we did not receive anything yet, it has been 19 days, and we still sleeping under covers instead of homes or tents, dust is all over, we need help",en,1.0,requests_or_needs,True,False,False,False
2574,disaster_events,drd-figureeight-multimedia,".. . we have no food, no water. Please help us. Good afternoon.",en,1.0,requests_or_needs,True,False,False,False
991,disaster_events,drd-figureeight-multimedia,"We are at Impasse Colon Turgeau. We need help, food and youth willing to work. Thank you",en,1.0,requests_or_needs,True,False,False,False
2911,disaster_events,drd-figureeight-multimedia,Thank you for receiving me. I am traumatized and I am living with much stress. Please help.,en,1.0,requests_or_needs,True,False,False,False
591902754164985856,2015_nepal_earthquake,crisisnlp-cf,RT @davidblaine: The earthquake in Nepal is just devastating. Please help me rally relief efforts https://t.co/AE07roNZfp,en,,donation_and_volunteering,True,False,False,True
380566021079175168,2013_colorado_floods,crisislext26,Colorado Flooding - PLEASE Help these desperate Animals Now https://t.co/kRoeYFlhUb,en,1.0,donation_and_volunteering,True,False,False,True
3421,disaster_events,drd-figureeight-multimedia,This is why I am asking for food for the survivors. Still we have not recieved help. People are dying of hunger. Please help them.,en,1.0,requests_or_needs,True,False,False,False
860,disaster_events,drd-figureeight-multimedia,"We are located in rue St-Martin close to Ruelle Mariela. We need help because since the earthquake, we sleep in the streets. We need water, food, tents for the committee. .. sta. .. Note : Message truncated. .. Call for details. ..",en,1.0,requests_or_needs,True,False,True,True
326978213286907904,2013_bangladesh_savar-building-collapse,crisislext26,"RT @BreakingNews: At least 70 killed, many more feared trapped after building collapse in Dhaka, Bangladesh, officials say - @BBCNews http:…",en,1.0,affected_individual,True,False,False,True
3119,disaster_events,drd-figureeight-multimedia,"I live in martisan and i want to know where i can find clean water today because since thusday i havent found water. I'm starving, please help me",en,1.0,requests_or_needs,True,False,False,False
908388748869632002,hurricane_harvey,crisismmd,RT @anne4_yates: Hundreds trapped in '500-year flood' after Harvey dumps rain on Texas https://t.co/LEt49ARYCg https://t.co/wrDeUNG5p0,en,,affected_individual,True,False,False,True
327237681320980481,2013_bangladesh_savar-building-collapse,crisislext26,"Rushing to aid survivors: A building collapse in Bangladesh kills more than 80 people, injures hundreds and leaves many more still trapped.",en,1.0,affected_individual,True,False,False,True
2225,disaster_events,drd-figureeight-multimedia,I am 16 years old. Please help me live. Please.,en,1.0,requests_or_needs,True,False,False,False
508333418128502784,2014_pakistan_floods,crisisnlp-cf,@iamsrk http://t.co/TWw9LZyvhB Kashmir Flood Relief Initiative. Sir Please help spread the word. #KashmirFloods #Kashmirfloodrelief,en,1.0,donation_and_volunteering,True,False,False,True
910716368563179520,disaster_events,aidr_system,"""#3Novices Mexico earthquake: Trapped children send ‘WhatsApp’ messages for help https://t.co/UUpzD7Gd3O YOUNG girls believed to be trappe…""",en,,missing_and_found_people,True,False,False,True
337223706822717441,2013_oklahoma_tornado-ontopic,crisislext6,#Oklahoma  You live in tornado alley.  You always have. Boat or storm shelter?  It's a freaking no-brainer.,en,1.0,not_humanitarian,False,False,True,True
350287689393778688,2013_alberta_floods-ontopic,crisislext6,Pissing rain in Fort MacMurray and we're stuck in the hotel room. Beers is the only thing keeping us sane.,en,1.0,not_humanitarian,True,False,False,False
1929,disaster_events,drd-figureeight-multimedia,"I have no food or water. Please help me, I am in the 10th section of Leogane",en,1.0,requests_or_needs,True,False,False,False
1220,disaster_events,drd-figureeight-multimedia,We are near Savanne on the road to Jacmel. We need help we don't have food or water,en,1.0,requests_or_needs,True,False,False,False
5557,disaster_events,drd-figureeight-multimedia,Do you have information on the earthquake. Please help me.,en,1.0,requests_or_needs,True,False,False,True
213,disaster_events,drd-figureeight-multimedia,"Good afternoon, we are a group in Bon Repo in Loubens street. We need help in every sense of the word, but nobody is thinking of us. Please do something for us. Bye",en,1.0,requests_or_needs,True,False,False,False
2649,disaster_events,drd-figureeight-multimedia,"We are at 13 ruelle Larose. We have nothing to eat. We have no water, no tent where we can sleep. We are asking Digicel to help us. Thank you. We are counting on you.",en,1.0,requests_or_needs,True,False,False,False
94,disaster_events,drd-figureeight-multimedia,I would like to communicate with my family I don I t have any minutes on my cell phone please help,en,1.0,requests_or_needs,True,False,False,False
5925,disaster_events,drd-figureeight-multimedia,"WE NEED HELP ,WE ARE SITUATED IN THE AIRPORT ''MAIS GATE'' NABUSSAN STREET IN THE CORNER AND RENAUD",en,1.0,requests_or_needs,True,False,False,False
910747992898056192,mexico_earthquake,crisismmd,Mexico Earthquake: Racing to Save the Life of a Little Girl Trapped in Collapsed School https://t.co/XRR9oVfN5Z,en,,donation_and_volunteering,True,False,False,True
9797,disaster_events,drd-figureeight-multimedia,"I am a Victim, I'm living in Clercine 4, I need help.",en,1.0,requests_or_needs,True,False,False,False
911641324297887745,mexico_earthquake,crisismmd,Earthquake rescue missions continue in #Mexico as time runs out for trapped victims https://t.co/3l36ie1Mfg https://t.co/X1nDhtQWvl,en,,donation_and_volunteering,True,False,False,True
511444890296016898,2014_mexico_hurricane-odile,crisisnlp-cf,"@espn won the gold in Mexico, but now stuck here after #odile w/ little food &amp; no electricity please help get us home -18u USA Baseball Team",en,,donation_and_volunteering,True,False,False,False
6823,disaster_events,drd-figureeight-multimedia,"Good morning 4636. We are really hungry, we are dying here. we do not have anything. please help us.",en,1.0,requests_or_needs,True,False,False,False
511458911623192576,2014_mexico_hurricane-odile,crisisnlp-cf,Our friends in Cabo need help after hurricane Odile. Your help is appreciated! Thank you! https://t.co/ydM23e7U0T. http://t.co/v3Q1hr7LmR,en,,donation_and_volunteering,True,False,False,True
370403960693092352,2013_manila_floods,crisislext26,RT @dulaangroc: We are running low on donations in UA&amp;P! Please help us spread the word that we need more! #unitas #reliefPH,en,1.0,donation_and_volunteering,True,False,False,False
1624,disaster_events,drd-figureeight-multimedia,"we're starving, no shelter no food. . nothing at all. Please we're asking you for water, food, tents, blankets, shelter to stay, bowls, and medical stuff etc..",en,1.0,requests_or_needs,False,False,True,False
9199,disaster_events,drd-figureeight-multimedia,"We need tent, cover, rice. Uneted Nation never Help us since the earthquake, we live in Carre-four, Lapot street, We want to know if we are not victims, cause we never recieved any visit from the leaders to let us know what is about.",en,1.0,requests_or_needs,True,False,False,True
690902611533279232,disaster_events,aidr_system,"""HELP US, HELP YOU! Suffolk Fire, Rescue and Emergency Services asks you to clear snow from fire hydrants near... https://t.co/QODO1CDjpT""",en,,requests_or_needs,True,False,False,True
1959,disaster_events,drd-figureeight-multimedia,"Hello digicel. We're at Delmas 40b, muso village. We have no food, no water. We can't do this anmore. Help us please.",en,1.0,requests_or_needs,True,False,False,False
508332561332846593,2014_pakistan_floods,crisisnlp-cf,Fears for Londoners trapped in India and Pakistan flood http://t.co/hDvhqFACVj http://t.co/W4Nk7H1yCO,en,1.0,missing_and_found_people,True,False,False,True
910813678739558400,mexico_earthquake,crisismmd,Mexico earthquake: Rescuers race to save trapped girl after family of 11 killed at baptism https://t.co/29OmSZpEd2 https://t.co/lFNfkAQe0r,en,,donation_and_volunteering,True,False,False,True
592634556882247680,2015_nepal_earthquake,crisisnlp-volunteers,SA comedians used it as a jokeevery disaster on earth there's always a SA person stuck therebut no longer a joke with what happen at Nepal,en,,not_humanitarian,True,False,False,False
5639,disaster_events,drd-figureeight-multimedia,"We need water, food. We are very hungry. I wrote but got no response. We have a 95 year old and an 18 month old with us. We have no food, no tent.",en,1.0,requests_or_needs,False,False,True,False
295569784337231872,2013_queensland_floods,crisislext26,RT @AUtoday: #BIGWET If trapped in flooded #shelter Move to highest pt via man-hole &amp; thru roof tiles CALL 000 immediately WAIT for  ...,en,1.0,caution_and_advice,True,False,True,True
5567,disaster_events,drd-figureeight-multimedia,"I AM IN LESDUNES IN ARTIBONITE I DID NOT PREVENT THIS,I NEED HELP TOO",en,1.0,requests_or_needs,True,False,False,False
10747,disaster_events,drd-figureeight-multimedia,is there a hurricane earthquake again. please help me to know juste i know what im gonna do.,en,1.0,requests_or_needs,True,False,False,True
575740631152099328,2015_vanuatu_cyclone,crisisnlp-cf,RT @takeiram: Please help spread the word. #Vanuatu needs our help. No one knows what happened. http://t.co/FVxPXXWJsD,en,,donation_and_volunteering,True,False,False,False
2892,disaster_events,drd-figureeight-multimedia,We need help in Morija Diquini 63. There is no water nor tents for us to sleep in. They have not brought anything for us. Other places have gotten things. Do what you can to send aid for us. God will bless you.,en,1.0,requests_or_needs,True,False,False,False
381839399220441088,2013_colorado_floods,crisislext26,Maps can help us learn about disasters such as the flooding in Colorado. Check out the story maps of flooding... http://t.co/cbV2vJ2R6o,en,1.0,infrastructure_and_utilities_damage,True,False,False,True
511457929229135872,2014_mexico_hurricane-odile,crisisnlp-cf,@RepChrisStewart Utahns are trapped in MX following Hurricane Odile w/ little food &amp; water. 1 is 5 months pregnant. NO AGENCIES helping.HELP,en,,missing_and_found_people,True,False,False,True
508342517624868864,2014_pakistan_floods,crisisnlp-cf,DTN Asia: 'Looking for Dad in flooded Kashmir': One woman's search online for her father stuck in floods http://t.co/EndS5xazQ2,en,1.0,missing_and_found_people,True,False,False,True
592162797728837633,2015_nepal_earthquake,crisisnlp-volunteers,@SushmaSwaraj My mother Mrs Manju ghosal  3 other relatives stuck in kathmandu.Her cell no +9779847051496. plz evacuate to delhi.,en,,requests_or_needs,True,False,True,False
591902715317477376,2015_nepal_earthquake,crisisnlp-cf,RT @BBCBreaking: Death toll from massive Nepal #earthquake rises to 565 with many more trapped under rubble http://t.co/8ix4HGFurO http://t‰Û_,en,,missing_and_found_people,True,False,False,True
2393,disaster_events,drd-figureeight-multimedia,We need help at carrefour feuille we haven't receive any help. We're starving,en,1.0,requests_or_needs,True,False,False,False
12852,disaster_events,drd-figureeight-multimedia,"The JCC of stamford has collected a LOT of cleaning supplies for victims of the storm . We are looking for areas that need help getting these supplies . We have donations of the following items : Industrial hard bristle brooms Shovels Rakes Contractor Garbage Bags Work Gloves Work Boots Masks Latex gloves Bleach Cleaning supplies Sponges Paper Towels Clorox Wipes Baby Wipes Hand Sanitizer Flashlights Lanterns Batteries ( all sizes ) as well as cash and gift cards . Please let us know if you community is in need of these items and how we can best get them directly into the hands of people in the community . We are looking to make deliveries tomorrow ( Friday , 11/9 ) . Thanks !",en,1.0,requests_or_needs,True,False,False,True
925,disaster_events,drd-figureeight-multimedia,Please come and help us we are in pis Aviation ( Aviation Street ),en,1.0,requests_or_needs,True,False,False,False
5742,disaster_events,drd-figureeight-multimedia,"We are a group working with the people of Sion, we need Help in Sion, food, tents, products to sanitize water.",en,1.0,requests_or_needs,True,False,False,False
3945,disaster_events,drd-figureeight-multimedia,I'm writing to ask you to help us we are at Thomassin 48 on the terrain,en,1.0,requests_or_needs,True,False,False,False
2071,disaster_events,drd-figureeight-multimedia,"We are in front of L'eglise Salem. We are around 500 people. We have every sort of problem with no help. Can you help us, please.",en,1.0,requests_or_needs,True,False,False,False
333934772642529281,2013_bangladesh_savar-building-collapse,crisislext26,#bdnews #bangladesh Bangladesh collapse survivor gives up garment work: A woman who spent 17 days trapped in t... http://t.co/gqSo3h9gSR,en,1.0,affected_individual,True,False,False,True
26070,disaster_events,drd-figureeight-multimedia,"In the oceanfront communities of India and the other tsunami devastated countries, there are not boat ramps, no cars, trucks or trailers to do this work.",en,1.0,infrastructure_and_utilities_damage,False,False,True,True
511444531791675392,2014_mexico_hurricane-odile,crisisnlp-cf,Please help me and my family rebuild our home! anything helps! #odile #hurricane #lostmyhome #Cabo #pray #mexico  http://t.co/kXhNCc6QEb,en,,donation_and_volunteering,True,False,False,True
3510,disaster_events,drd-figureeight-multimedia,"Please help me with the earthquake victims,they left P-au-P and come to countryside,I helped them with the little money that I have.",en,1.0,requests_or_needs,True,False,False,True
910758645142622209,mexico_earthquake,crisismmd,Trapped girl a symbol for Mexico's earthquake rescue efforts #Breaking https://t.co/aqefICgKRc,en,,donation_and_volunteering,True,False,False,True
